date,MKPRU
13-Aug-2016,586.43
14-Aug-2016,570.97
15-Aug-2016,567.34
16-Aug-2016,581.11
17-Aug-2016,575.51
18-Aug-2016,570.92
19-Aug-2016,576.65
20-Aug-2016,583.2
21-Aug-2016,577.52
22-Aug-2016,588.97
23-Aug-2016,586.18
24-Aug-2016,581.98
25-Aug-2016,579.86
26-Aug-2016,581.07
27-Aug-2016,577.77
28-Aug-2016,576.53
29-Aug-2016,575.22
30-Aug-2016,571.5
31-Aug-2016,574.82
01-Sep-2016,572.81
02-Sep-2016,571
03-Sep-2016,600.88
04-Sep-2016,610.59
05-Sep-2016,603.95
06-Sep-2016,611.09
07-Sep-2016,614.46
08-Sep-2016,615.33
09-Sep-2016,625.07
10-Sep-2016,625.76
11-Sep-2016,621.65
12-Sep-2016,609.67
13-Sep-2016,610.92
14-Sep-2016,608.82
15-Sep-2016,610.38
16-Sep-2016,609.11
17-Sep-2016,607.04
18-Sep-2016,611.58
19-Sep-2016,610.19
20-Sep-2016,608.66
21-Sep-2016,598.88
22-Sep-2016,597.42
23-Sep-2016,594.08
24-Sep-2016,603.88
25-Sep-2016,601.74
26-Sep-2016,598.98
27-Sep-2016,605.96
28-Sep-2016,605.67
29-Sep-2016,603.85
30-Sep-2016,609.39
01-Oct-2016,614.82
02-Oct-2016,612.98
03-Oct-2016,611.85
04-Oct-2016,609.62
05-Oct-2016,607.18
06-Oct-2016,612.08
07-Oct-2016,617.21
08-Oct-2016,614.74
09-Oct-2016,615.65
10-Oct-2016,617.54
11-Oct-2016,614.77
12-Oct-2016,635.01
13-Oct-2016,635.96
14-Oct-2016,634.02
15-Oct-2016,637.94
16-Oct-2016,641.42
17-Oct-2016,638.97
18-Oct-2016,636.29
19-Oct-2016,629.25
20-Oct-2016,627.72
21-Oct-2016,631.92
22-Oct-2016,655.48
23-Oct-2016,653.25
24-Oct-2016,651.39
25-Oct-2016,655.31
26-Oct-2016,651.45
27-Oct-2016,682.22
28-Oct-2016,687.68
29-Oct-2016,685.91
30-Oct-2016,698
31-Oct-2016,702
01-Nov-2016,697.01
02-Nov-2016,733.33
03-Nov-2016,686.17
04-Nov-2016,683.69
05-Nov-2016,704.79
06-Nov-2016,712
07-Nov-2016,709.96
08-Nov-2016,708.97
09-Nov-2016,720.93
10-Nov-2016,721.5
11-Nov-2016,715.45
12-Nov-2016,703.71
13-Nov-2016,702.28
14-Nov-2016,706.46
15-Nov-2016,710.91
16-Nov-2016,711.73
17-Nov-2016,736.96
18-Nov-2016,747.52
19-Nov-2016,748.98
20-Nov-2016,729.06
21-Nov-2016,738.53
22-Nov-2016,736.97
23-Nov-2016,741.63
24-Nov-2016,737.45
25-Nov-2016,735.64
26-Nov-2016,733.67
27-Nov-2016,727.96
28-Nov-2016,727.31
29-Nov-2016,732.71
30-Nov-2016,742.69
01-Dec-2016,742.05
02-Dec-2016,772.43
03-Dec-2016,764.33
04-Dec-2016,762.97
05-Dec-2016,754.63
06-Dec-2016,756.62
07-Dec-2016,758.99
08-Dec-2016,769.72
09-Dec-2016,770.02
10-Dec-2016,769.08
11-Dec-2016,777
12-Dec-2016,777
13-Dec-2016,777.99
14-Dec-2016,774.89
15-Dec-2016,776.75
16-Dec-2016,775.88
17-Dec-2016,788.7
18-Dec-2016,788.4
19-Dec-2016,788.67
20-Dec-2016,793.09
21-Dec-2016,824.21
22-Dec-2016,834.97
23-Dec-2016,901.31
24-Dec-2016,891.61
25-Dec-2016,892.6
26-Dec-2016,897.33
27-Dec-2016,930.37
28-Dec-2016,930.34
29-Dec-2016,963.38
30-Dec-2016,952.15
31-Dec-2016,958.12
01-Jan-2017,997.72
02-Jan-2017,1015.97
03-Jan-2017,1013.42
04-Jan-2017,1126.76
05-Jan-2017,994.67
06-Jan-2017,999.65
07-Jan-2017,896.83
08-Jan-2017,908.14
09-Jan-2017,910.49
10-Jan-2017,906.05
11-Jan-2017,785.22
12-Jan-2017,780.92
13-Jan-2017,826.29
14-Jan-2017,817.91
15-Jan-2017,819.55
16-Jan-2017,830.5
17-Jan-2017,903.84
18-Jan-2017,906.6
19-Jan-2017,895.7989
20-Jan-2017,893.6211
21-Jan-2017,895.64
22-Jan-2017,918.6036
23-Jan-2017,922.0736
24-Jan-2017,919.97
25-Jan-2017,893.0456
26-Jan-2017,915.9562
27-Jan-2017,915.05
28-Jan-2017,920.3122
29-Jan-2017,915.933
30-Jan-2017,912.19
31-Jan-2017,964.7061
01-Feb-2017,979.7039
02-Feb-2017,983.42
03-Feb-2017,1013.027
04-Feb-2017,1030.9994
05-Feb-2017,1034.07
06-Feb-2017,1024.0138
07-Feb-2017,1050.11
08-Feb-2017,1052.84
09-Feb-2017,976.103
10-Feb-2017,999.1035
11-Feb-2017,997.59
12-Feb-2017,1000.6046
13-Feb-2017,999.8774
14-Feb-2017,1001.2
15-Feb-2017,1012.326
16-Feb-2017,1035.2081
17-Feb-2017,1035.2
18-Feb-2017,1056.6371
19-Feb-2017,1052.7793
20-Feb-2017,1050.87
21-Feb-2017,1123.7884
22-Feb-2017,1123.2232
23-Feb-2017,1130.01
24-Feb-2017,1174.8662
25-Feb-2017,1150.6057
26-Feb-2017,1150.37
27-Feb-2017,1190.752
28-Feb-2017,1187.5653
01-Mar-2017,1190.89
02-Mar-2017,1259.4108
03-Mar-2017,1285.14
04-Mar-2017,1287
05-Mar-2017,1270.9333
06-Mar-2017,1275.1974
07-Mar-2017,1279.5
08-Mar-2017,1157.3933
09-Mar-2017,1192.4691
10-Mar-2017,1192.09
11-Mar-2017,1179.1599
12-Mar-2017,1227.4946
13-Mar-2017,1227.68
14-Mar-2017,1245.3708
15-Mar-2017,1257.3996
16-Mar-2017,1257
17-Mar-2017,1091.1719
18-Mar-2017,952.2324
19-Mar-2017,967.69
20-Mar-2017,1049.0845
21-Mar-2017,1118.63
22-Mar-2017,1113
23-Mar-2017,1038.789
24-Mar-2017,941.9197
25-Mar-2017,927.93
26-Mar-2017,956.7863
27-Mar-2017,1037.2292
28-Mar-2017,1041.04
29-Mar-2017,1040.5755
30-Mar-2017,1037.9046
31-Mar-2017,1034.74
01-Apr-2017,1086.9296
02-Apr-2017,1099.1691
03-Apr-2017,1079.99
04-Apr-2017,1141.6004
05-Apr-2017,1133.0793
06-Apr-2017,1133.53
07-Apr-2017,1190.4542
08-Apr-2017,1181.1498
09-Apr-2017,1184.03
10-Apr-2017,1207.7449
11-Apr-2017,1226.617
12-Apr-2017,1219.09
13-Apr-2017,1180.0237
14-Apr-2017,1185.2601
15-Apr-2017,1170.36
16-Apr-2017,1186.9274
17-Apr-2017,1205.6349
18-Apr-2017,1176.97
19-Apr-2017,1217.9301
20-Apr-2017,1241.6863
21-Apr-2017,1236.63
22-Apr-2017,1261.3112
23-Apr-2017,1257.9881
24-Apr-2017,1240.84
25-Apr-2017,1279.4147
26-Apr-2017,1309.1099
27-Apr-2017,1288.02
28-Apr-2017,1331.2944
29-Apr-2017,1334.979
30-Apr-2017,1333
01-May-2017,1417.1728
02-May-2017,1452.0763
03-May-2017,1447.55
04-May-2017,1508.2921
05-May-2017,1533.3351
06-May-2017,1518.75
07-May-2017,1535.8684
08-May-2017,1640.6192
09-May-2017,1651.1
10-May-2017,1762.8862
11-May-2017,1820.9906
12-May-2017,1829
13-May-2017,1771.92
14-May-2017,1776.3165
15-May-2017,1780
16-May-2017,1739.032
17-May-2017,1807.4851
18-May-2017,1783.98
19-May-2017,1961.5205
20-May-2017,2052.9098
21-May-2017,2008.84
22-May-2017,2090.6623
23-May-2017,2287.7103
24-May-2017,2256.32
25-May-2017,2387.2063
26-May-2017,2211.9769
27-May-2017,2279.82
28-May-2017,2192.9808
29-May-2017,2275.9307
30-May-2017,2290.02
31-May-2017,2285.9339
01-Jun-2017,2399.2427
02-Jun-2017,2409.93
03-Jun-2017,2525.7652
04-Jun-2017,2516.1731
05-Jun-2017,2529.53
06-Jun-2017,2883.3137
07-Jun-2017,2664.9209
08-Jun-2017,2683.03
09-Jun-2017,2827.4913
10-Jun-2017,2845.3729
11-Jun-2017,2898.63
12-Jun-2017,2657.6751
13-Jun-2017,2748.1851
14-Jun-2017,2706
15-Jun-2017,2442.4802
16-Jun-2017,2464.9598
17-Jun-2017,2477.94
18-Jun-2017,2507.3893
19-Jun-2017,2617.2103
20-Jun-2017,2600
21-Jun-2017,2671.0432
22-Jun-2017,2727.288
23-Jun-2017,2713.48
24-Jun-2017,2589.1649
25-Jun-2017,2512.3663
26-Jun-2017,2502.03
27-Jun-2017,2517.9031
28-Jun-2017,2585.3492
29-Jun-2017,2558.3
30-Jun-2017,2477.6414
01-Jul-2017,2501.1913
02-Jul-2017,2421.26
03-Jul-2017,2561.2254
04-Jul-2017,2599.7298
05-Jul-2017,2598.89
06-Jul-2017,2609.9677
07-Jul-2017,2491.2012
08-Jul-2017,2502.86
09-Jul-2017,2536.2389
10-Jul-2017,2366.1701
11-Jul-2017,2327.09
12-Jul-2017,2385.7486
13-Jul-2017,2354.7834
14-Jul-2017,2338.49
15-Jul-2017,2058.9956
16-Jul-2017,1931.2143
17-Jul-2017,1910.96
18-Jul-2017,2320.1222
19-Jul-2017,2264.7657
20-Jul-2017,2265.21
21-Jul-2017,2682.1954
22-Jul-2017,2807.6099
23-Jul-2017,2825.51
24-Jul-2017,2751.821
25-Jul-2017,2560.9979
26-Jul-2017,2564.3
27-Jul-2017,2647.625
28-Jul-2017,2781.6366
29-Jul-2017,2784.8
30-Jul-2017,2745.9554
31-Jul-2017,2866.4317
01-Aug-2017,2862.9
02-Aug-2017,2693.634
03-Aug-2017,2794.1177
04-Aug-2017,2790
05-Aug-2017,3218.115
06-Aug-2017,3252.5625
07-Aug-2017,3210.2
08-Aug-2017,3457.3743
09-Aug-2017,3357.3263
10-Aug-2017,3340.28
11-Aug-2017,3632.5067
12-Aug-2017,3852.8029
13-Aug-2017,3868.52
14-Aug-2017,4282.992
15-Aug-2017,4217.0283
16-Aug-2017,4179.97
17-Aug-2017,4328.7257
18-Aug-2017,4130.4401
19-Aug-2017,4104.71
20-Aug-2017,4157.958
21-Aug-2017,4043.722
22-Aug-2017,3986.28
23-Aug-2017,4174.95
24-Aug-2017,4340.3167
25-Aug-2017,4331.77
26-Aug-2017,4360.5133
27-Aug-2017,4354.3083
28-Aug-2017,4339.05
29-Aug-2017,4607.9854
30-Aug-2017,4594.9879
31-Aug-2017,4582.52
01-Sep-2017,4911.74
02-Sep-2017,4580.3875
03-Sep-2017,4585.57
04-Sep-2017,4344.0983
05-Sep-2017,4488.7201
06-Sep-2017,4385.02
07-Sep-2017,4654.6585
08-Sep-2017,4310.7502
09-Sep-2017,4312.26
10-Sep-2017,4329.955
11-Sep-2017,4248.09
12-Sep-2017,4198.59
13-Sep-2017,3961.2713
14-Sep-2017,3319.63
15-Sep-2017,3216.43
16-Sep-2017,3763.626
17-Sep-2017,3746.0608
18-Sep-2017,3678.53
19-Sep-2017,3943.4133
20-Sep-2017,3977.5617
21-Sep-2017,3894.48
22-Sep-2017,3637.5026
23-Sep-2017,3776.3869
24-Sep-2017,3777.62
25-Sep-2017,3942.555
26-Sep-2017,3910.3074
27-Sep-2017,3881
28-Sep-2017,4201.989
29-Sep-2017,4193.5747
30-Sep-2017,4164.27
01-Oct-2017,4360.723
02-Oct-2017,4386.8838
03-Oct-2017,4394.07
04-Oct-2017,4225.175
05-Oct-2017,4338.852
06-Oct-2017,4318.58
07-Oct-2017,4376.1917
08-Oct-2017,4602.2809
09-Oct-2017,4605.66
10-Oct-2017,4782.28
11-Oct-2017,4819.4858
12-Oct-2017,4822.17
13-Oct-2017,5563.8066
14-Oct-2017,5739.4387
15-Oct-2017,5825.99
16-Oct-2017,5711.2059
17-Oct-2017,5603.7129
18-Oct-2017,5594.66
19-Oct-2017,5727.6335
20-Oct-2017,5979.4598
21-Oct-2017,5986.44
22-Oct-2017,5983.1846
23-Oct-2017,5876.0799
24-Oct-2017,5900.59
25-Oct-2017,5669.6225
26-Oct-2017,5893.1384
27-Oct-2017,5889.82
28-Oct-2017,5776.6969
29-Oct-2017,6155.434
30-Oct-2017,6136.49
31-Oct-2017,6388.6452
01-Nov-2017,6665.3067
02-Nov-2017,6751.98
03-Nov-2017,7197.7201
04-Nov-2017,7437.5433
05-Nov-2017,7365.99
06-Nov-2017,6989.0717
07-Nov-2017,7092.1272
08-Nov-2017,7128.64
09-Nov-2017,7158.0371
10-Nov-2017,6719.3978
11-Nov-2017,6569.22
12-Nov-2017,5716.3016
13-Nov-2017,6550.2275
14-Nov-2017,6493.63
15-Nov-2017,7301.4299
16-Nov-2017,7815.0307
17-Nov-2017,7868.77
18-Nov-2017,7817.1404
19-Nov-2017,8007.6541
20-Nov-2017,8049.72
21-Nov-2017,8059.8
22-Nov-2017,8268.035
23-Nov-2017,8236.72
24-Nov-2017,8250.9783
25-Nov-2017,8707.4073
26-Nov-2017,8768.8
27-Nov-2017,9718.295
28-Nov-2017,9952.5088
29-Nov-2017,9919
30-Nov-2017,10147.372
01-Dec-2017,10883.912
02-Dec-2017,10879.88
03-Dec-2017,11332.622
04-Dec-2017,11584.83
05-Dec-2017,11591.22
06-Dec-2017,13540.98
07-Dec-2017,16501.9717
08-Dec-2017,16860.88
09-Dec-2017,15142.8342
10-Dec-2017,14869.805
11-Dec-2017,15068.95
12-Dec-2017,17276.3933
13-Dec-2017,16808.3667
14-Dec-2017,16252.31
15-Dec-2017,17771.9
16-Dec-2017,19498.6833
17-Dec-2017,19279.9
18-Dec-2017,18961.8567
19-Dec-2017,17737.1117
20-Dec-2017,17382.94
21-Dec-2017,16047.51
22-Dec-2017,15190.945
23-Dec-2017,13776.61
24-Dec-2017,13949.175
25-Dec-2017,14119.0283
26-Dec-2017,13740.94
27-Dec-2017,15589.3217
28-Dec-2017,14380.5817
29-Dec-2017,14214.01
30-Dec-2017,13215.574
31-Dec-2017,14165.575
01-Jan-2018,13796
02-Jan-2018,15005.8567
03-Jan-2018,15053.2617
04-Jan-2018,15039.24
05-Jan-2018,17174.12
06-Jan-2018,17319.198
07-Jan-2018,17155.95
08-Jan-2018,15265.9067
09-Jan-2018,14714.2533
10-Jan-2018,14437.42
11-Jan-2018,13296.794
12-Jan-2018,13912.882
13-Jan-2018,13791.19
14-Jan-2018,13852.92
15-Jan-2018,14012.196
16-Jan-2018,13554.14
17-Jan-2018,11116.9467
18-Jan-2018,11345.4233
19-Jan-2018,11174.82
20-Jan-2018,12950.7933
21-Jan-2018,11505.228
22-Jan-2018,11513.42
23-Jan-2018,11223.064
24-Jan-2018,11282.2583
25-Jan-2018,11392.03
26-Jan-2018,10969.815
